10,13,5,8,0,3,11,14,6,9,1,4>13,5,8,0,3,11,14,6,9,1,4,12
10,14,5,0,7,2,9,13,4,11,15,6>14,5,0,7,2,9,13,4,11,15,6,1
10,14,5,12,0,7,2,9,4,11,15,6>14,5,12,0,7,2,9,4,11,15,6,13
10,15,3,8,13,1,6,11,4,9,14,2>15,3,8,13,1,6,11,4,9,14,2,7
10,15,8,4,13,6,2,11,0,9,14,7>15,8,4,13,6,2,11,0,9,14,7,3
10,15,8,13,6,2,11,4,0,9,14,7>15,8,13,6,2,11,4,0,9,14,7,12
11,0,9,5,14,7,3,12,1,10,15,8>0,9,5,14,7,3,12,1,10,15,8,4
11,0,9,14,7,3,12,5,1,10,15,8>0,9,14,7,3,12,5,1,10,15,8,13
11,2,6,13,4,8,15,10,1,12,3,7>2,6,13,4,8,15,10,1,12,3,7,14
11,2,6,13,8,15,10,1,5,12,3,7>2,6,13,8,15,10,1,5,12,3,7,14
11,2,9,0,7,14,5,12,3,10,1,8>2,9,0,7,14,5,12,3,10,1,8,15
11,2,9,13,4,15,6,1,8,12,3,10>2,9,13,4,15,6,1,8,12,3,10,14
11,2,13,4,8,15,6,10,1,12,3,14>2,13,4,8,15,6,10,1,12,3,14,5
11,2,13,4,15,6,10,1,8,12,3,14>2,13,4,15,6,10,1,8,12,3,14,5
11,3,0,8,5,13,10,2,15,7,4,12>3,0,8,5,13,10,2,15,7,4,12,9
11,3,6,14,1,9,12,4,7,15,2,10>3,6,14,1,9,12,4,7,15,2,10,13
11,4,0,9,2,14,7,12,5,10,3,15>4,0,9,2,14,7,12,5,10,3,15,8
11,4,0,9,14,7,12,5,1,10,3,15>4,0,9,14,7,12,5,1,10,3,15,8
11,4,9,2,7,0,12,5,14,10,3,8>4,9,2,7,0,12,5,14,10,3,8,1
11,4,9,2,14,7,0,12,5,10,3,8>4,9,2,14,7,0,12,5,10,3,8,1
11,4,9,2,14,7,0,12,5,10,3,15>4,9,2,14,7,0,12,5,10,3,15,8
11,4,9,14,2,7,12,0,5,10,15,3>4,9,14,2,7,12,0,5,10,15,3,8
11,4,13,6,15,8,1,10,3,12,5,14>4,13,6,15,8,1,10,3,12,5,14,7
11,4,13,9,2,7,0,5,14,10,3,12>4,13,9,2,7,0,5,14,10,3,12,8
11,6,1,13,8,3,15,10,5,0,12,7>6,1,13,8,3,15,10,5,0,12,7,2
11,6,13,1,8,15,3,10,5,12,0,7>6,13,1,8,15,3,10,5,12,0,7,14
11,6,13,1,8,15,3,10,5,12,7,14>6,13,1,8,15,3,10,5,12,7,14,2
11,6,13,8,15,3,10,1,5,12,7,14>6,13,8,15,3,10,1,5,12,7,14,9
11,7,0,5,14,3,12,8,1,10,6,15>7,0,5,14,3,12,8,1,10,6,15,4
11,7,0,9,5,14,3,12,1,10,6,15>7,0,9,5,14,3,12,1,10,6,15,8
11,8,0,13,5,2,10,7,15,12,4,1>8,0,13,5,2,10,7,15,12,4,1,9
11,14,6,9,1,4,12,15,7,10,2,5>14,6,9,1,4,12,15,7,10,2,5,13
11,15,6,1,8,3,10,14,5,12,0,7>15,6,1,8,3,10,14,5,12,0,7,2
11,15,6,13,1,8,3,10,5,12,0,7>15,6,13,1,8,3,10,5,12,0,7,14
12,0,5,10,15,3,8,13,1,6,11,4>0,5,10,15,3,8,13,1,6,11,4,9
12,0,7,2,9,4,11,15,6,13,1,8>0,7,2,9,4,11,15,6,13,1,8,3
12,0,7,14,2,9,4,11,6,13,1,8>0,7,14,2,9,4,11,6,13,1,8,15
12,1,10,6,15,8,4,13,2,11,0,9>1,10,6,15,8,4,13,2,11,0,9,5
12,1,10,15,8,4,13,6,2,11,0,9>1,10,15,8,4,13,6,2,11,0,9,14
12,3,7,14,5,9,0,11,2,13,4,8>3,7,14,5,9,0,11,2,13,4,8,15
12,3,7,14,9,0,11,2,6,13,4,8>3,7,14,9,0,11,2,6,13,4,8,15
12,3,10,1,8,15,6,13,4,11,2,9>3,10,1,8,15,6,13,4,11,2,9,0
12,3,10,14,5,0,7,2,9,13,4,11>3,10,14,5,0,7,2,9,13,4,11,15
12,3,14,5,0,7,11,2,9,13,4,15>3,14,5,0,7,11,2,9,13,4,15,6
12,3,14,5,9,0,7,11,2,13,4,15>3,14,5,9,0,7,11,2,13,4,15,6
12,4,1,9,6,14,11,3,0,8,5,13>4,1,9,6,14,11,3,0,8,5,13,10
12,4,7,15,2,10,13,5,8,0,3,11>4,7,15,2,10,13,5,8,0,3,11,14
12,5,1,10,3,15,8,13,6,11,4,0>5,1,10,3,15,8,13,6,11,4,0,9
12,5,1,10,15,8,13,6,2,11,4,0>5,1,10,15,8,13,6,2,11,4,0,9
12,5,10,3,8,1,13,6,15,11,4,9>5,10,3,8,1,13,6,15,11,4,9,2
12,5,10,3,15,8,1,13,6,11,4,9>5,10,3,15,8,1,13,6,11,4,9,2
12,5,14,7,0,9,2,11,4,13,6,15>5,14,7,0,9,2,11,4,13,6,15,8
12,5,14,10,3,8,1,6,15,11,4,13>5,14,10,3,8,1,6,15,11,4,13,9
12,7,2,14,9,4,11,6,1,13,8,3>7,2,14,9,4,11,6,1,13,8,3,15
12,7,14,2,9,0,4,11,6,13,8,15>7,14,2,9,0,4,11,6,13,8,15,3
12,7,14,9,0,4,11,2,6,13,8,15>7,14,9,0,4,11,2,6,13,8,15,10
12,8,1,6,15,4,13,9,2,11,7,0>8,1,6,15,4,13,9,2,11,7,0,5
12,8,1,10,6,15,4,13,2,11,7,0>8,1,10,6,15,4,13,2,11,7,0,9
12,9,1,14,6,3,11,8,0,13,5,2>9,1,14,6,3,11,8,0,13,5,2,10
12,15,7,10,2,5,13,0,8,11,3,6>15,7,10,2,5,13,0,8,11,3,6,14
13,0,8,11,3,6,14,1,9,12,4,7>0,8,11,3,6,14,1,9,12,4,7,15
13,1,6,11,4,9,14,2,7,12,0,5>1,6,11,4,9,14,2,7,12,0,5,10
13,1,8,3,10,5,12,0,7,14,2,9>1,8,3,10,5,12,0,7,14,2,9,4
13,1,8,15,3,10,5,12,0,7,14,2>1,8,15,3,10,5,12,0,7,14,2,9
13,1,8,15,3,10,5,12,7,14,2,9>1,8,15,3,10,5,12,7,14,2,9,0
13,2,11,0,9,5,14,7,3,12,1,10>2,11,0,9,5,14,7,3,12,1,10,15
13,2,11,7,0,9,5,14,3,12,1,10>2,11,7,0,9,5,14,3,12,1,10,6
13,4,8,15,6,10,1,12,3,14,5,9>4,8,15,6,10,1,12,3,14,5,9,0
13,4,8,15,10,1,12,3,7,14,5,9>4,8,15,10,1,12,3,7,14,5,9,0
13,4,11,2,9,0,7,14,5,12,3,10>4,11,2,9,0,7,14,5,12,3,10,1
13,4,11,15,6,1,8,3,10,14,5,12>4,11,15,6,1,8,3,10,14,5,12,0
13,4,15,6,1,8,12,3,10,14,5,0>4,15,6,1,8,12,3,10,14,5,0,7
13,4,15,6,10,1,8,12,3,14,5,0>4,15,6,10,1,8,12,3,14,5,0,7
13,5,2,10,7,15,12,4,1,9,6,14>5,2,10,7,15,12,4,1,9,6,14,11
13,5,8,0,3,11,14,6,9,1,4,12>5,8,0,3,11,14,6,9,1,4,12,15
13,6,2,11,0,9,14,7,3,12,5,1>6,2,11,0,9,14,7,3,12,5,1,10
13,6,2,11,4,0,9,14,7,12,5,1>6,2,11,4,0,9,14,7,12,5,1,10
13,6,11,4,0,9,2,14,7,12,5,10>6,11,4,0,9,2,14,7,12,5,10,3
13,6,11,4,9,2,14,7,0,12,5,10>6,11,4,9,2,14,7,0,12,5,10,3
13,6,15,8,1,10,3,12,5,14,7,0>6,15,8,1,10,3,12,5,14,7,0,9
13,6,15,11,4,9,2,7,0,12,5,14>6,15,11,4,9,2,7,0,12,5,14,10
13,8,3,15,10,5,0,12,7,2,14,9>8,3,15,10,5,0,12,7,2,14,9,4
13,8,15,3,10,1,5,12,7,14,9,0>8,15,3,10,1,5,12,7,14,9,0,4
13,8,15,10,1,5,12,3,7,14,9,0>8,15,10,1,5,12,3,7,14,9,0,11
13,9,2,7,0,5,14,10,3,12,8,1>9,2,7,0,5,14,10,3,12,8,1,6
13,9,2,11,7,0,5,14,3,12,8,1>9,2,11,7,0,5,14,3,12,8,1,10
13,10,2,15,7,4,12,9,1,14,6,3>10,2,15,7,4,12,9,1,14,6,3,11
14,1,9,12,4,7,15,2,10,13,5,8>1,9,12,4,7,15,2,10,13,5,8,0
14,2,7,12,0,5,10,15,3,8,13,1>2,7,12,0,5,10,15,3,8,13,1,6
14,2,9,0,4,11,6,13,8,15,3,10>2,9,0,4,11,6,13,8,15,3,10,1
14,2,9,4,11,6,13,1,8,15,3,10>2,9,4,11,6,13,1,8,15,3,10,5
14,3,12,1,10,6,15,8,4,13,2,11>3,12,1,10,6,15,8,4,13,2,11,0
14,3,12,8,1,10,6,15,4,13,2,11>3,12,8,1,10,6,15,4,13,2,11,7
14,5,0,7,2,9,13,4,11,15,6,1>5,0,7,2,9,13,4,11,15,6,1,8
14,5,0,7,11,2,9,13,4,15,6,1>5,0,7,11,2,9,13,4,15,6,1,8
14,5,9,0,7,11,2,13,4,15,6,10>5,9,0,7,11,2,13,4,15,6,10,1
14,5,9,0,11,2,13,4,8,15,6,10>5,9,0,11,2,13,4,8,15,6,10,1
14,5,12,0,7,2,9,4,11,15,6,13>5,12,0,7,2,9,4,11,15,6,13,1
14,5,12,3,10,1,8,15,6,13,4,11>5,12,3,10,1,8,15,6,13,4,11,2
14,6,3,11,8,0,13,5,2,10,7,15>6,3,11,8,0,13,5,2,10,7,15,12
14,6,9,1,4,12,15,7,10,2,5,13>6,9,1,4,12,15,7,10,2,5,13,0
14,7,0,9,2,11,4,13,6,15,8,1>7,0,9,2,11,4,13,6,15,8,1,10
14,7,0,12,5,10,3,8,1,13,6,15>7,0,12,5,10,3,8,1,13,6,15,11
14,7,0,12,5,10,3,15,8,1,13,6>7,0,12,5,10,3,15,8,1,13,6,11
14,7,3,12,1,10,15,8,4,13,6,2>7,3,12,1,10,15,8,4,13,6,2,11
14,7,3,12,5,1,10,15,8,13,6,2>7,3,12,5,1,10,15,8,13,6,2,11
14,7,12,5,1,10,3,15,8,13,6,11>7,12,5,1,10,3,15,8,13,6,11,4
14,7,12,5,10,3,15,8,1,13,6,11>7,12,5,10,3,15,8,1,13,6,11,4
14,9,0,4,11,2,6,13,8,15,10,1>9,0,4,11,2,6,13,8,15,10,1,5
14,9,0,11,2,6,13,4,8,15,10,1>9,0,11,2,6,13,4,8,15,10,1,12
14,9,4,11,6,1,13,8,3,15,10,5>9,4,11,6,1,13,8,3,15,10,5,0
14,10,3,8,1,6,15,11,4,13,9,2>10,3,8,1,6,15,11,4,13,9,2,7
14,10,3,12,8,1,6,15,4,13,9,2>10,3,12,8,1,6,15,4,13,9,2,11
14,11,3,0,8,5,13,10,2,15,7,4>11,3,0,8,5,13,10,2,15,7,4,12
15,2,10,13,5,8,0,3,11,14,6,9>2,10,13,5,8,0,3,11,14,6,9,1
15,3,8,13,1,6,11,4,9,14,2,7>3,8,13,1,6,11,4,9,14,2,7,12
15,3,10,1,5,12,7,14,9,0,4,11>3,10,1,5,12,7,14,9,0,4,11,2
15,3,10,5,12,0,7,14,2,9,4,11>3,10,5,12,0,7,14,2,9,4,11,6
15,3,10,5,12,7,14,2,9,0,4,11>3,10,5,12,7,14,2,9,0,4,11,6
15,4,13,2,11,7,0,9,5,14,3,12>4,13,2,11,7,0,9,5,14,3,12,1
15,4,13,9,2,11,7,0,5,14,3,12>4,13,9,2,11,7,0,5,14,3,12,8
15,6,1,8,3,10,14,5,12,0,7,2>6,1,8,3,10,14,5,12,0,7,2,9
15,6,1,8,12,3,10,14,5,0,7,2>6,1,8,12,3,10,14,5,0,7,2,9
15,6,10,1,8,12,3,14,5,0,7,11>6,10,1,8,12,3,14,5,0,7,11,2
15,6,10,1,12,3,14,5,9,0,7,11>6,10,1,12,3,14,5,9,0,7,11,2
15,6,13,1,8,3,10,5,12,0,7,14>6,13,1,8,3,10,5,12,0,7,14,2
15,6,13,4,11,2,9,0,7,14,5,12>6,13,4,11,2,9,0,7,14,5,12,3
15,7,4,12,9,1,14,6,3,11,8,0>7,4,12,9,1,14,6,3,11,8,0,13
15,7,10,2,5,13,0,8,11,3,6,14>7,10,2,5,13,0,8,11,3,6,14,1
15,8,1,10,3,12,5,14,7,0,9,2>8,1,10,3,12,5,14,7,0,9,2,11
15,8,1,13,6,11,4,9,2,14,7,0>8,1,13,6,11,4,9,2,14,7,0,12
15,8,4,13,2,11,0,9,5,14,7,3>8,4,13,2,11,0,9,5,14,7,3,12
15,8,4,13,6,2,11,0,9,14,7,3>8,4,13,6,2,11,0,9,14,7,3,12
15,8,13,6,2,11,4,0,9,14,7,12>8,13,6,2,11,4,0,9,14,7,12,5
15,8,13,6,11,4,0,9,2,14,7,12>8,13,6,11,4,0,9,2,14,7,12,5
15,10,1,5,12,3,7,14,9,0,11,2>10,1,5,12,3,7,14,9,0,11,2,6
15,10,1,12,3,7,14,5,9,0,11,2>10,1,12,3,7,14,5,9,0,11,2,13
15,10,5,0,12,7,2,14,9,4,11,6>10,5,0,12,7,2,14,9,4,11,6,1
15,11,4,9,2,7,0,12,5,14,10,3>11,4,9,2,7,0,12,5,14,10,3,8
15,11,4,13,9,2,7,0,5,14,10,3>11,4,13,9,2,7,0,5,14,10,3,12
15,12,4,1,9,6,14,11,3,0,8,5>12,4,1,9,6,14,11,3,0,8,5,13
